DATE,USA_BOT,USA_BC,USA_CPI,USA_EXPX,USA_IMPX,USA_CPIC,USA_NFIB
2014-12-15,-41385.6363636,57.4909090909,237.329636364,130.154545455,134.863636364,1.51818181818,97.0090909091
2014-12-16,-41355.5,57.5,237.312,130.1,134.75,1.5,97.1
2014-12-17,-41325.3636364,57.5090909091,237.294363636,130.045454545,134.636363636,1.48181818182,97.1909090909
2014-12-18,-41295.2272727,57.5181818182,237.276727273,129.990909091,134.522727273,1.46363636364,97.2818181818
2014-12-19,-41265.0909091,57.5272727273,237.259090909,129.936363636,134.409090909,1.44545454545,97.3727272727
2014-12-22,-41234.9545455,57.5363636364,237.241454545,129.881818182,134.295454545,1.42727272727,97.4636363636
2014-12-23,-41204.8181818,57.5454545455,237.223818182,129.827272727,134.181818182,1.40909090909,97.5545454545
2014-12-24,-41174.6818182,57.5545454545,237.206181818,129.772727273,134.068181818,1.39090909091,97.6454545455
2014-12-25,-41144.5454545,57.5636363636,237.188545455,129.718181818,133.954545455,1.37272727273,97.7363636364
2014-12-26,-41114.4090909,57.5727272727,237.170909091,129.663636364,133.840909091,1.35454545455,97.8272727273
2014-12-29,-41084.2727273,57.5818181818,237.153272727,129.609090909,133.727272727,1.33636363636,97.9181818182
2014-12-30,-41054.1363636,57.5909090909,237.135636364,129.554545455,133.613636364,1.31818181818,98.0090909091
2014-12-31,-41024.0,57.6,237.118,129.5,133.5,1.3,98.1
2015-01-01,-40963.826087,57.4826086957,237.082,129.447826087,133.352173913,1.27826086957,98.2
2015-01-02,-40903.6521739,57.3652173913,237.046,129.395652174,133.204347826,1.25652173913,98.3
2015-01-05,-40843.4782609,57.247826087,237.01,129.343478261,133.056521739,1.2347826087,98.4
2015-01-06,-40783.3043478,57.1304347826,236.974,129.291304348,132.908695652,1.21304347826,98.5
2015-01-07,-40723.1304348,57.0130434783,236.938,129.239130435,132.760869565,1.19130434783,98.6
2015-01-08,-40662.9565217,56.8956521739,236.902,129.186956522,132.613043478,1.16956521739,98.7
2015-01-09,-40602.7826087,56.7782608696,236.866,129.134782609,132.465217391,1.14782608696,98.8
2015-01-12,-40542.6086957,56.6608695652,236.83,129.082608696,132.317391304,1.12608695652,98.9
2015-01-13,-40482.4347826,56.5434782609,236.794,129.030434783,132.169565217,1.10434782609,99.0
2015-01-14,-40422.2608696,56.4260869565,236.758,128.97826087,132.02173913,1.08260869565,99.1
2015-01-15,-40362.0869565,56.3086956522,236.722,128.926086957,131.873913043,1.06086956522,99.2
2015-01-16,-40301.9130435,56.1913043478,236.686,128.873913043,131.726086957,1.03913043478,99.3
2015-01-19,-40241.7391304,56.0739130435,236.65,128.82173913,131.57826087,1.01739130435,99.4
2015-01-20,-40181.5652174,55.9565217391,236.614,128.769565217,131.430434783,0.995652173913,99.5
2015-01-21,-40121.3913043,55.8391304348,236.578,128.717391304,131.282608696,0.973913043478,99.6
2015-01-22,-40061.2173913,55.7217391304,236.542,128.665217391,131.134782609,0.952173913043,99.7
2015-01-23,-40001.0434783,55.6043478261,236.506,128.613043478,130.986956522,0.930434782609,99.8
2015-01-26,-39940.8695652,55.4869565217,236.47,128.560869565,130.839130435,0.908695652174,99.9
2015-01-27,-39880.6956522,55.3695652174,236.434,128.508695652,130.691304348,0.886956521739,100.0
2015-01-28,-39820.5217391,55.252173913,236.398,128.456521739,130.543478261,0.865217391304,100.1
2015-01-29,-39760.3478261,55.1347826087,236.362,128.404347826,130.395652174,0.84347826087,100.2
2015-01-30,-39700.173913,55.0173913043,236.326,128.352173913,130.247826087,0.821739130435,100.3
2015-02-02,-39640.0,54.9,236.29,128.3,130.1,0.8,100.4
2015-02-03,-39845.45,54.87,236.22115,128.19,129.895,0.755,100.275
2015-02-04,-40050.9,54.84,236.1523,128.08,129.69,0.71,100.15
2015-02-05,-40256.35,54.81,236.08345,127.97,129.485,0.665,100.025
2015-02-06,-40461.8,54.78,236.0146,127.86,129.28,0.62,99.9
2015-02-09,-40667.25,54.75,235.94575,127.75,129.075,0.575,99.775
2015-02-10,-40872.7,54.72,235.8769,127.64,128.87,0.53,99.65
2015-02-11,-41078.15,54.69,235.80805,127.53,128.665,0.485,99.525
2015-02-12,-41283.6,54.66,235.7392,127.42,128.46,0.44,99.4
2015-02-13,-41489.05,54.63,235.67035,127.31,128.255,0.395,99.275
2015-02-16,-41694.5,54.6,235.6015,127.2,128.05,0.35,99.15
2015-02-17,-41899.95,54.57,235.53265,127.09,127.845,0.305,99.025
2015-02-18,-42105.4,54.54,235.4638,126.98,127.64,0.26,98.9
2015-02-19,-42310.85,54.51,235.39495,126.87,127.435,0.215,98.775
2015-02-20,-42516.3,54.48,235.3261,126.76,127.23,0.17,98.65
2015-02-23,-42721.75,54.45,235.25725,126.65,127.025,0.125,98.525
2015-02-24,-42927.2,54.42,235.1884,126.54,126.82,0.08,98.4
2015-02-25,-43132.65,54.39,235.11955,126.43,126.615,0.035,98.275
2015-02-26,-43338.1,54.36,235.0507,126.32,126.41,-0.01,98.15
2015-02-27,-43543.55,54.33,234.98185,126.21,126.205,-0.055,98.025
2015-03-02,-43749.0,54.3,234.913,126.1,126.0,-0.1,97.9
2015-03-03,-43668.4285714,54.2619047619,234.940428571,126.09047619,125.976190476,-0.0952380952381,97.9047619048
2015-03-04,-43587.8571429,54.2238095238,234.967857143,126.080952381,125.952380952,-0.0904761904762,97.9095238095
2015-03-05,-43507.2857143,54.1857142857,234.995285714,126.071428571,125.928571429,-0.0857142857143,97.9142857143
2015-03-06,-43426.7142857,54.1476190476,235.022714286,126.061904762,125.904761905,-0.0809523809524,97.919047619
2015-03-09,-43346.1428571,54.1095238095,235.050142857,126.052380952,125.880952381,-0.0761904761905,97.9238095238
2015-03-10,-43265.5714286,54.0714285714,235.077571429,126.042857143,125.857142857,-0.0714285714286,97.9285714286
2015-03-11,-43185.0,54.0333333333,235.105,126.033333333,125.833333333,-0.0666666666667,97.9333333333
2015-03-12,-43104.4285714,53.9952380952,235.132428571,126.023809524,125.80952381,-0.0619047619048,97.9380952381
2015-03-13,-43023.8571429,53.9571428571,235.159857143,126.014285714,125.785714286,-0.0571428571429,97.9428571429
2015-03-16,-42943.2857143,53.919047619,235.187285714,126.004761905,125.761904762,-0.052380952381,97.9476190476
2015-03-17,-42862.7142857,53.880952381,235.214714286,125.995238095,125.738095238,-0.047619047619,97.9523809524
2015-03-18,-42782.1428571,53.8428571429,235.242142857,125.985714286,125.714285714,-0.0428571428571,97.9571428571
2015-03-19,-42701.5714286,53.8047619048,235.269571429,125.976190476,125.69047619,-0.0380952380952,97.9619047619
2015-03-20,-42621.0,53.7666666667,235.297,125.966666667,125.666666667,-0.0333333333333,97.9666666667
2015-03-23,-42540.4285714,53.7285714286,235.324428571,125.957142857,125.642857143,-0.0285714285714,97.9714285714
2015-03-24,-42459.8571429,53.6904761905,235.351857143,125.947619048,125.619047619,-0.0238095238095,97.9761904762
2015-03-25,-42379.2857143,53.6523809524,235.379285714,125.938095238,125.595238095,-0.0190476190476,97.980952381
2015-03-26,-42298.7142857,53.6142857143,235.406714286,125.928571429,125.571428571,-0.0142857142857,97.9857142857
2015-03-27,-42218.1428571,53.5761904762,235.434142857,125.919047619,125.547619048,-0.00952380952381,97.9904761905
2015-03-30,-42137.5714286,53.5380952381,235.461571429,125.90952381,125.523809524,-0.0047619047619,97.9952380952
2015-03-31,-42057.0,53.5,235.489,125.9,125.5,0.0,98.0
2015-04-01,-41793.8636364,53.4454545455,235.511727273,125.9,125.490909091,-0.00454545454545,97.8727272727
2015-04-02,-41530.7272727,53.3909090909,235.534454545,125.9,125.481818182,-0.00909090909091,97.7454545455
2015-04-03,-41267.5909091,53.3363636364,235.557181818,125.9,125.472727273,-0.0136363636364,97.6181818182
2015-04-06,-41004.4545455,53.2818181818,235.579909091,125.9,125.463636364,-0.0181818181818,97.4909090909
2015-04-07,-40741.3181818,53.2272727273,235.602636364,125.9,125.454545455,-0.0227272727273,97.3636363636
2015-04-08,-40478.1818182,53.1727272727,235.625363636,125.9,125.445454545,-0.0272727272727,97.2363636364
2015-04-09,-40215.0454545,53.1181818182,235.648090909,125.9,125.436363636,-0.0318181818182,97.1090909091
2015-04-10,-39951.9090909,53.0636363636,235.670818182,125.9,125.427272727,-0.0363636363636,96.9818181818
2015-04-13,-39688.7727273,53.0090909091,235.693545455,125.9,125.418181818,-0.0409090909091,96.8545454545
2015-04-14,-39425.6363636,52.9545454545,235.716272727,125.9,125.409090909,-0.0454545454545,96.7272727273
2015-04-15,-39162.5,52.9,235.739,125.9,125.4,-0.05,96.6
2015-04-16,-38899.3636364,52.8454545455,235.761727273,125.9,125.390909091,-0.0545454545455,96.4727272727
2015-04-17,-38636.2272727,52.7909090909,235.784454545,125.9,125.381818182,-0.0590909090909,96.3454545455
2015-04-20,-38373.0909091,52.7363636364,235.807181818,125.9,125.372727273,-0.0636363636364,96.2181818182
2015-04-21,-38109.9545455,52.6818181818,235.829909091,125.9,125.363636364,-0.0681818181818,96.0909090909
2015-04-22,-37846.8181818,52.6272727273,235.852636364,125.9,125.354545455,-0.0727272727273,95.9636363636
2015-04-23,-37583.6818182,52.5727272727,235.875363636,125.9,125.345454545,-0.0772727272727,95.8363636364
2015-04-24,-37320.5454545,52.5181818182,235.898090909,125.9,125.336363636,-0.0818181818182,95.7090909091
2015-04-27,-37057.4090909,52.4636363636,235.920818182,125.9,125.327272727,-0.0863636363636,95.5818181818
2015-04-28,-36794.2727273,52.4090909091,235.943545455,125.9,125.318181818,-0.0909090909091,95.4545454545
2015-04-29,-36531.1363636,52.3545454545,235.966272727,125.9,125.309090909,-0.0954545454545,95.3272727273
2015-04-30,-36268.0,52.3,235.989,125.9,125.3,-0.1,95.2
2015-05-01,-36809.8636364,52.2636363636,235.998636364,125.863636364,125.290909091,-0.104545454545,95.2772727273
2015-05-04,-37351.7272727,52.2272727273,236.008272727,125.827272727,125.281818182,-0.109090909091,95.3545454545
2015-05-05,-37893.5909091,52.1909090909,236.017909091,125.790909091,125.272727273,-0.113636363636,95.4318181818
2015-05-06,-38435.4545455,52.1545454545,236.027545455,125.754545455,125.263636364,-0.118181818182,95.5090909091
2015-05-07,-38977.3181818,52.1181818182,236.037181818,125.718181818,125.254545455,-0.122727272727,95.5863636364
2015-05-08,-39519.1818182,52.0818181818,236.046818182,125.681818182,125.245454545,-0.127272727273,95.6636363636
2015-05-11,-40061.0454545,52.0454545455,236.056454545,125.645454545,125.236363636,-0.131818181818,95.7409090909
2015-05-12,-40602.9090909,52.0090909091,236.066090909,125.609090909,125.227272727,-0.136363636364,95.8181818182
2015-05-13,-41144.7727273,51.9727272727,236.075727273,125.572727273,125.218181818,-0.140909090909,95.8954545455
2015-05-14,-41686.6363636,51.9363636364,236.085363636,125.536363636,125.209090909,-0.145454545455,95.9727272727
2015-05-15,-42228.5,51.9,236.095,125.5,125.2,-0.15,96.05
2015-05-18,-42770.3636364,51.8636363636,236.104636364,125.463636364,125.190909091,-0.154545454545,96.1272727273
2015-05-19,-43312.2272727,51.8272727273,236.114272727,125.427272727,125.181818182,-0.159090909091,96.2045454545
2015-05-20,-43854.0909091,51.7909090909,236.123909091,125.390909091,125.172727273,-0.163636363636,96.2818181818
2015-05-21,-44395.9545455,51.7545454545,236.133545455,125.354545455,125.163636364,-0.168181818182,96.3590909091
2015-05-22,-44937.8181818,51.7181818182,236.143181818,125.318181818,125.154545455,-0.172727272727,96.4363636364
2015-05-25,-45479.6818182,51.6818181818,236.152818182,125.281818182,125.145454545,-0.177272727273,96.5136363636
2015-05-26,-46021.5454545,51.6454545455,236.162454545,125.245454545,125.136363636,-0.181818181818,96.5909090909
2015-05-27,-46563.4090909,51.6090909091,236.172090909,125.209090909,125.127272727,-0.186363636364,96.6681818182
2015-05-28,-47105.2727273,51.5727272727,236.181727273,125.172727273,125.118181818,-0.190909090909,96.7454545455
2015-05-29,-47647.1363636,51.5363636364,236.191363636,125.136363636,125.109090909,-0.195454545455,96.8227272727
2015-06-01,-48189.0,51.5,236.201,125.1,125.1,-0.2,96.9
2015-06-02,-47841.1904762,51.5619047619,236.233857143,125.128571429,125.166666667,-0.190476190476,96.9666666667
2015-06-03,-47493.3809524,51.6238095238,236.266714286,125.157142857,125.233333333,-0.180952380952,97.0333333333
2015-06-04,-47145.5714286,51.6857142857,236.299571429,125.185714286,125.3,-0.171428571429,97.1
2015-06-05,-46797.7619048,51.7476190476,236.332428571,125.214285714,125.366666667,-0.161904761905,97.1666666667
2015-06-08,-46449.952381,51.8095238095,236.365285714,125.242857143,125.433333333,-0.152380952381,97.2333333333
2015-06-09,-46102.1428571,51.8714285714,236.398142857,125.271428571,125.5,-0.142857142857,97.3
2015-06-10,-45754.3333333,51.9333333333,236.431,125.3,125.566666667,-0.133333333333,97.3666666667
2015-06-11,-45406.5238095,51.9952380952,236.463857143,125.328571429,125.633333333,-0.12380952381,97.4333333333
2015-06-12,-45058.7142857,52.0571428571,236.496714286,125.357142857,125.7,-0.114285714286,97.5
2015-06-15,-44710.9047619,52.119047619,236.529571429,125.385714286,125.766666667,-0.104761904762,97.5666666667
2015-06-16,-44363.0952381,52.180952381,236.562428571,125.414285714,125.833333333,-0.0952380952381,97.6333333333
2015-06-17,-44015.2857143,52.2428571429,236.595285714,125.442857143,125.9,-0.0857142857143,97.7
2015-06-18,-43667.4761905,52.3047619048,236.628142857,125.471428571,125.966666667,-0.0761904761905,97.7666666667
2015-06-19,-43319.6666667,52.3666666667,236.661,125.5,126.033333333,-0.0666666666667,97.8333333333
2015-06-22,-42971.8571429,52.4285714286,236.693857143,125.528571429,126.1,-0.0571428571429,97.9
2015-06-23,-42624.047619,52.4904761905,236.726714286,125.557142857,126.166666667,-0.047619047619,97.9666666667
2015-06-24,-42276.2380952,52.5523809524,236.759571429,125.585714286,126.233333333,-0.0380952380952,98.0333333333
2015-06-25,-41928.4285714,52.6142857143,236.792428571,125.614285714,126.3,-0.0285714285714,98.1
2015-06-26,-41580.6190476,52.6761904762,236.825285714,125.642857143,126.366666667,-0.0190476190476,98.1666666667
2015-06-29,-41232.8095238,52.7380952381,236.858142857,125.671428571,126.433333333,-0.00952380952381,98.2333333333
2015-06-30,-40885.0,52.8,236.891,125.7,126.5,0.0,98.3
2015-07-01,-40853.9130435,52.8086956522,236.913956522,125.682608696,126.504347826,0.00434782608696,98.1173913043
2015-07-02,-40822.826087,52.8173913043,236.936913043,125.665217391,126.508695652,0.00869565217391,97.9347826087
2015-07-03,-40791.7391304,52.8260869565,236.959869565,125.647826087,126.513043478,0.0130434782609,97.752173913
2015-07-06,-40760.6521739,52.8347826087,236.982826087,125.630434783,126.517391304,0.0173913043478,97.5695652174
2015-07-07,-40729.5652174,52.8434782609,237.005782609,125.613043478,126.52173913,0.0217391304348,97.3869565217
2015-07-08,-40698.4782609,52.852173913,237.02873913,125.595652174,126.526086957,0.0260869565217,97.2043478261
2015-07-09,-40667.3913043,52.8608695652,237.051695652,125.57826087,126.530434783,0.0304347826087,97.0217391304
2015-07-10,-40636.3043478,52.8695652174,237.074652174,125.560869565,126.534782609,0.0347826086957,96.8391304348
2015-07-13,-40605.2173913,52.8782608696,237.097608696,125.543478261,126.539130435,0.0391304347826,96.6565217391
2015-07-14,-40574.1304348,52.8869565217,237.120565217,125.526086957,126.543478261,0.0434782608696,96.4739130435
2015-07-15,-40543.0434783,52.8956521739,237.143521739,125.508695652,126.547826087,0.0478260869565,96.2913043478
2015-07-16,-40511.9565217,52.9043478261,237.166478261,125.491304348,126.552173913,0.0521739130435,96.1086956522
2015-07-17,-40480.8695652,52.9130434783,237.189434783,125.473913043,126.556521739,0.0565217391304,95.9260869565
2015-07-20,-40449.7826087,52.9217391304,237.212391304,125.456521739,126.560869565,0.0608695652174,95.7434782609
2015-07-21,-40418.6956522,52.9304347826,237.235347826,125.439130435,126.565217391,0.0652173913043,95.5608695652
2015-07-22,-40387.6086957,52.9391304348,237.258304348,125.42173913,126.569565217,0.0695652173913,95.3782608696
2015-07-23,-40356.5217391,52.947826087,237.28126087,125.404347826,126.573913043,0.0739130434783,95.1956521739
2015-07-24,-40325.4347826,52.9565217391,237.304217391,125.386956522,126.57826087,0.0782608695652,95.0130434783
2015-07-27,-40294.3478261,52.9652173913,237.327173913,125.369565217,126.582608696,0.0826086956522,94.8304347826
2015-07-28,-40263.2608696,52.9739130435,237.350130435,125.352173913,126.586956522,0.0869565217391,94.647826087
2015-07-29,-40232.173913,52.9826086957,237.373086957,125.334782609,126.591304348,0.0913043478261,94.4652173913
2015-07-30,-40201.0869565,52.9913043478,237.396043478,125.317391304,126.595652174,0.095652173913,94.2826086957
2015-07-31,-40170.0,53.0,237.419,125.3,126.6,0.1,94.1
2015-08-03,-40303.4761905,52.9380952381,237.440761905,125.276190476,126.542857143,0.104761904762,94.1619047619
2015-08-04,-40436.952381,52.8761904762,237.46252381,125.252380952,126.485714286,0.109523809524,94.2238095238
2015-08-05,-40570.4285714,52.8142857143,237.484285714,125.228571429,126.428571429,0.114285714286,94.2857142857
2015-08-06,-40703.9047619,52.7523809524,237.506047619,125.204761905,126.371428571,0.119047619048,94.3476190476
2015-08-07,-40837.3809524,52.6904761905,237.527809524,125.180952381,126.314285714,0.12380952381,94.4095238095
2015-08-10,-40970.8571429,52.6285714286,237.549571429,125.157142857,126.257142857,0.128571428571,94.4714285714
2015-08-11,-41104.3333333,52.5666666667,237.571333333,125.133333333,126.2,0.133333333333,94.5333333333
2015-08-12,-41237.8095238,52.5047619048,237.593095238,125.10952381,126.142857143,0.138095238095,94.5952380952
2015-08-13,-41371.2857143,52.4428571429,237.614857143,125.085714286,126.085714286,0.142857142857,94.6571428571
2015-08-14,-41504.7619048,52.380952381,237.636619048,125.061904762,126.028571429,0.147619047619,94.719047619
2015-08-17,-41638.2380952,52.319047619,237.658380952,125.038095238,125.971428571,0.152380952381,94.780952381
2015-08-18,-41771.7142857,52.2571428571,237.680142857,125.014285714,125.914285714,0.157142857143,94.8428571429
2015-08-19,-41905.1904762,52.1952380952,237.701904762,124.99047619,125.857142857,0.161904761905,94.9047619048
2015-08-20,-42038.6666667,52.1333333333,237.723666667,124.966666667,125.8,0.166666666667,94.9666666667
2015-08-21,-42172.1428571,52.0714285714,237.745428571,124.942857143,125.742857143,0.171428571429,95.0285714286
2015-08-24,-42305.6190476,52.0095238095,237.767190476,124.919047619,125.685714286,0.17619047619,95.0904761905
2015-08-25,-42439.0952381,51.9476190476,237.788952381,124.895238095,125.628571429,0.180952380952,95.1523809524
2015-08-26,-42572.5714286,51.8857142857,237.810714286,124.871428571,125.571428571,0.185714285714,95.2142857143
2015-08-27,-42706.047619,51.8238095238,237.83247619,124.847619048,125.514285714,0.190476190476,95.2761904762
2015-08-28,-42839.5238095,51.7619047619,237.854238095,124.823809524,125.457142857,0.195238095238,95.3380952381
2015-08-31,-42973.0,51.7,237.876,124.8,125.4,0.2,95.4
2015-09-01,-42833.3181818,51.6681818182,237.873045455,124.718181818,125.3,0.2,95.4227272727
2015-09-02,-42693.6363636,51.6363636364,237.870090909,124.636363636,125.2,0.2,95.4454545455
2015-09-03,-42553.9545455,51.6045454545,237.867136364,124.554545455,125.1,0.2,95.4681818182
2015-09-04,-42414.2727273,51.5727272727,237.864181818,124.472727273,125.0,0.2,95.4909090909
2015-09-07,-42274.5909091,51.5409090909,237.861227273,124.390909091,124.9,0.2,95.5136363636
2015-09-08,-42134.9090909,51.5090909091,237.858272727,124.309090909,124.8,0.2,95.5363636364
2015-09-09,-41995.2272727,51.4772727273,237.855318182,124.227272727,124.7,0.2,95.5590909091
2015-09-10,-41855.5454545,51.4454545455,237.852363636,124.145454545,124.6,0.2,95.5818181818
2015-09-11,-41715.8636364,51.4136363636,237.849409091,124.063636364,124.5,0.2,95.6045454545
2015-09-14,-41576.1818182,51.3818181818,237.846454545,123.981818182,124.4,0.2,95.6272727273
2015-09-15,-41436.5,51.35,237.8435,123.9,124.3,0.2,95.65
2015-09-16,-41296.8181818,51.3181818182,237.840545455,123.818181818,124.2,0.2,95.6727272727
2015-09-17,-41157.1363636,51.2863636364,237.837590909,123.736363636,124.1,0.2,95.6954545455
2015-09-18,-41017.4545455,51.2545454545,237.834636364,123.654545455,124.0,0.2,95.7181818182
2015-09-21,-40877.7727273,51.2227272727,237.831681818,123.572727273,123.9,0.2,95.7409090909
2015-09-22,-40738.0909091,51.1909090909,237.828727273,123.490909091,123.8,0.2,95.7636363636
2015-09-23,-40598.4090909,51.1590909091,237.825772727,123.409090909,123.7,0.2,95.7863636364
2015-09-24,-40458.7272727,51.1272727273,237.822818182,123.327272727,123.6,0.2,95.8090909091
2015-09-25,-40319.0454545,51.0954545455,237.819863636,123.245454545,123.5,0.2,95.8318181818
2015-09-28,-40179.3636364,51.0636363636,237.816909091,123.163636364,123.4,0.2,95.8545454545
2015-09-29,-40039.6818182,51.0318181818,237.813954545,123.081818182,123.3,0.2,95.8772727273
2015-09-30,-39900.0,51.0,237.811,123.0,123.2,0.2,95.9
2015-10-01,-40106.0434783,50.9608695652,237.796043478,122.969565217,123.143478261,0.191304347826,95.9086956522
2015-10-02,-40312.0869565,50.9217391304,237.781086957,122.939130435,123.086956522,0.182608695652,95.9173913043
2015-10-05,-40518.1304348,50.8826086957,237.766130435,122.908695652,123.030434783,0.173913043478,95.9260869565
2015-10-06,-40724.173913,50.8434782609,237.751173913,122.87826087,122.973913043,0.165217391304,95.9347826087
2015-10-07,-40930.2173913,50.8043478261,237.736217391,122.847826087,122.917391304,0.15652173913,95.9434782609
2015-10-08,-41136.2608696,50.7652173913,237.72126087,122.817391304,122.860869565,0.147826086957,95.952173913
2015-10-09,-41342.3043478,50.7260869565,237.706304348,122.786956522,122.804347826,0.139130434783,95.9608695652
2015-10-12,-41548.3478261,50.6869565217,237.691347826,122.756521739,122.747826087,0.130434782609,95.9695652174
2015-10-13,-41754.3913043,50.647826087,237.676391304,122.726086957,122.691304348,0.121739130435,95.9782608696
2015-10-14,-41960.4347826,50.6086956522,237.661434783,122.695652174,122.634782609,0.113043478261,95.9869565217
2015-10-15,-42166.4782609,50.5695652174,237.646478261,122.665217391,122.57826087,0.104347826087,95.9956521739
2015-10-16,-42372.5217391,50.5304347826,237.631521739,122.634782609,122.52173913,0.095652173913,96.0043478261
2015-10-19,-42578.5652174,50.4913043478,237.616565217,122.604347826,122.465217391,0.0869565217391,96.0130434783
2015-10-20,-42784.6086957,50.452173913,237.601608696,122.573913043,122.408695652,0.0782608695652,96.0217391304
2015-10-21,-42990.6521739,50.4130434783,237.586652174,122.543478261,122.352173913,0.0695652173913,96.0304347826
2015-10-22,-43196.6956522,50.3739130435,237.571695652,122.513043478,122.295652174,0.0608695652174,96.0391304348
2015-10-23,-43402.7391304,50.3347826087,237.55673913,122.482608696,122.239130435,0.0521739130435,96.047826087
2015-10-26,-43608.7826087,50.2956521739,237.541782609,122.452173913,122.182608696,0.0434782608696,96.0565217391
2015-10-27,-43814.826087,50.2565217391,237.526826087,122.42173913,122.126086957,0.0347826086957,96.0652173913
2015-10-28,-44020.8695652,50.2173913043,237.511869565,122.391304348,122.069565217,0.0260869565217,96.0739130435
2015-10-29,-44226.9130435,50.1782608696,237.496913043,122.360869565,122.013043478,0.0173913043478,96.0826086957
2015-10-30,-44432.9565217,50.1391304348,237.481956522,122.330434783,121.956521739,0.00869565217391,96.0913043478
2015-11-02,-44639.0,50.1,237.467,122.3,121.9,0.0,96.1
2015-11-03,-44460.65,50.075,237.48325,122.285,121.88,0.01,96.1
2015-11-04,-44282.3,50.05,237.4995,122.27,121.86,0.02,96.1
2015-11-05,-44103.95,50.025,237.51575,122.255,121.84,0.03,96.1
2015-11-06,-43925.6,50.0,237.532,122.24,121.82,0.04,96.1
2015-11-09,-43747.25,49.975,237.54825,122.225,121.8,0.05,96.1
2015-11-10,-43568.9,49.95,237.5645,122.21,121.78,0.06,96.1
2015-11-11,-43390.55,49.925,237.58075,122.195,121.76,0.07,96.1
2015-11-12,-43212.2,49.9,237.597,122.18,121.74,0.08,96.1
2015-11-13,-43033.85,49.875,237.61325,122.165,121.72,0.09,96.1
2015-11-16,-42855.5,49.85,237.6295,122.15,121.7,0.1,96.1
2015-11-17,-42677.15,49.825,237.64575,122.135,121.68,0.11,96.1
2015-11-18,-42498.8,49.8,237.662,122.12,121.66,0.12,96.1
2015-11-19,-42320.45,49.775,237.67825,122.105,121.64,0.13,96.1
2015-11-20,-42142.1,49.75,237.6945,122.09,121.62,0.14,96.1
2015-11-23,-41963.75,49.725,237.71075,122.075,121.6,0.15,96.1
2015-11-24,-41785.4,49.7,237.727,122.06,121.58,0.16,96.1
2015-11-25,-41607.05,49.675,237.74325,122.045,121.56,0.17,96.1
2015-11-26,-41428.7,49.65,237.7595,122.03,121.54,0.18,96.1
2015-11-27,-41250.35,49.625,237.77575,122.015,121.52,0.19,96.1
2015-11-30,-41072.0,49.6,237.792,122.0,121.5,0.2,96.1
2015-12-01,-41094.9565217,49.5608695652,237.807695652,121.960869565,121.469565217,0.213043478261,96.0434782609
2015-12-02,-41117.9130435,49.5217391304,237.823391304,121.92173913,121.439130435,0.226086956522,95.9869565217
2015-12-03,-41140.8695652,49.4826086957,237.839086957,121.882608696,121.408695652,0.239130434783,95.9304347826
2015-12-04,-41163.826087,49.4434782609,237.854782609,121.843478261,121.37826087,0.252173913043,95.8739130435
2015-12-07,-41186.7826087,49.4043478261,237.870478261,121.804347826,121.347826087,0.265217391304,95.8173913043
2015-12-08,-41209.7391304,49.3652173913,237.886173913,121.765217391,121.317391304,0.278260869565,95.7608695652
2015-12-09,-41232.6956522,49.3260869565,237.901869565,121.726086957,121.286956522,0.291304347826,95.7043478261
2015-12-10,-41255.6521739,49.2869565217,237.917565217,121.686956522,121.256521739,0.304347826087,95.647826087
2015-12-11,-41278.6086957,49.247826087,237.93326087,121.647826087,121.226086957,0.317391304348,95.5913043478
2015-12-14,-41301.5652174,49.2086956522,237.948956522,121.608695652,121.195652174,0.330434782609,95.5347826087
2015-12-15,-41324.5217391,49.1695652174,237.964652174,121.569565217,121.165217391,0.34347826087,95.4782608696
2015-12-16,-41347.4782609,49.1304347826,237.980347826,121.530434783,121.134782609,0.35652173913,95.4217391304
2015-12-17,-41370.4347826,49.0913043478,237.996043478,121.491304348,121.104347826,0.369565217391,95.3652173913
2015-12-18,-41393.3913043,49.052173913,238.01173913,121.452173913,121.073913043,0.382608695652,95.3086956522
2015-12-21,-41416.3478261,49.0130434783,238.027434783,121.413043478,121.043478261,0.395652173913,95.252173913
2015-12-22,-41439.3043478,48.9739130435,238.043130435,121.373913043,121.013043478,0.408695652174,95.1956521739
2015-12-23,-41462.2608696,48.9347826087,238.058826087,121.334782609,120.982608696,0.421739130435,95.1391304348
2015-12-24,-41485.2173913,48.8956521739,238.074521739,121.295652174,120.952173913,0.434782608696,95.0826086957
2015-12-25,-41508.173913,48.8565217391,238.090217391,121.256521739,120.92173913,0.447826086957,95.0260869565
2015-12-28,-41531.1304348,48.8173913043,238.105913043,121.217391304,120.891304348,0.460869565217,94.9695652174
2015-12-29,-41554.0869565,48.7782608696,238.121608696,121.17826087,120.860869565,0.473913043478,94.9130434783
2015-12-30,-41577.0434783,48.7391304348,238.137304348,121.139130435,120.830434783,0.486956521739,94.8565217391
2015-12-31,-41600.0,48.7,238.153,121.1,120.8,0.5,94.8
2016-01-01,-41578.2727273,48.6636363636,238.139045455,121.040909091,120.731818182,0.509090909091,94.8181818182
2016-01-04,-41556.5454545,48.6272727273,238.125090909,120.981818182,120.663636364,0.518181818182,94.8363636364
2016-01-05,-41534.8181818,48.5909090909,238.111136364,120.922727273,120.595454545,0.527272727273,94.8545454545
2016-01-06,-41513.0909091,48.5545454545,238.097181818,120.863636364,120.527272727,0.536363636364,94.8727272727
