F_AD,F_AE,F_AH,F_AX,F_BC,F_BG,F_BO,F_BP,F_C,F_CA,F_CC,F_CD,F_CF,F_CL,F_CT,F_DL,F_DM,F_DT,F_DX,F_DZ,F_EB,F_EC,F_ED,F_ES,F_F,F_FB,F_FC,F_FL,F_FM,F_FP,F_FV,F_FY,F_GC,F_GD,F_GS,F_GX,F_HG,F_HO,F_HP,F_JY,F_KC,F_LB,F_LC,F_LN,F_LQ,F_LR,F_LU,F_LX,F_MD,F_MP,F_ND,F_NG,F_NQ,F_NR,F_NY,F_O,F_OJ,F_PA,F_PL,F_PQ,F_RB,F_RF,F_RP,F_RR,F_RU,F_RY,F_S,F_SB,F_SF,F_SH,F_SI,F_SM,F_SS,F_SX,F_TR,F_TU,F_TY,F_UB,F_US,F_UZ,F_VF,F_VT,F_VW,F_VX,F_W,F_XX,F_YM,F_ZQ
72199.77252728766,105509.35752421823,8252.969930705913,285480.6398205932,64990.09903568275,62865.4880072648,16620.432576445273,81120.24121109549,18844.577049380743,50447.69103054954,22565.90586890275,75596.2349127013,156633.44611943208,55489.86376261557,38710.787760414234,29098.187396757734,120051.10280937488,160991.98158009406,97052.70586212007,25992.34847607861,250793.44941919573,141382.70624350393,242780.78355070084,135828.26231793687,251848.7440893651,7340.831581010062,73499.07505448372,52287.99841297988,22416.299807221476,39818.031587574755,112386.3273195995,18078.937430263963,120237.7961250564,105748.86290047302,121860.98773798457,176241.30672768236,67017.26981182236,86413.86203009184,39792.98933289535,110147.19610553472,42397.204788039846,37251.048736478406,47426.89478751563,24887.457102716682,107715.4094802557,26266.64887765149,89595.60320876443,70423.96996648205,185654.6697491929,24332.959786631956,67692.2520139556,40942.53299540606,137886.2851894584,21782.94938690873,108959.64505934177,14230.641619652732,20205.336049505513,108916.2761836769,42206.551111580855,49445.16244768624,64006.728566134756,142031.97313979222,108793.32910558677,7326.919878686791,151319.59834592039,16021483.321521211,44027.91299165279,14088.852532648529,124474.45779334352,23383.541914290698,69622.25040471752,30411.9174960882,123742.97033914895,89792.21031912419,34433.324117280834,210593.4058560286,118572.2990685144,131541.25577131243,138588.72369754978,111966.5184465005,127992.55596692814,148569.76895806787,112243.28260473398,18611.862367957026,25275.505412215327,29369.248733081815,126582.71681785407,407164.21161891083
72464.84852709387,105156.53807246061,8440.35391959063,285383.97839863185,65884.15151878449,64118.24168001465,16630.925974620626,81365.04648745776,18854.596075401234,50273.834222800455,21995.694647486504,75576.7953403508,156520.76307510407,56290.31488387585,39181.516006601385,29160.946371480848,120152.84738109676,160915.21410258213,96808.42536053466,25861.41632982977,250793.91521968896,141845.97585726363,242806.2114759257,134426.5730881368,251845.4089852762,7308.579913842363,73373.76926981301,52699.830689954164,22389.587381519195,39626.7896594956,112595.73185770113,18034.286558921034,121194.40067330471,108011.06890887108,121957.6058319031,175539.25765157712,67652.32841334175,87624.55940922993,43981.02162821449,110398.48846400279,43675.61286277437,39238.03111393286,47429.9929227522,24916.374072162773,103371.70735682137,26541.214490524377,85744.57687778297,70195.27785524816,183930.6024650587,24449.342032292196,68073.27804185757,47566.26552329502,136177.7469980893,21710.85787686998,108601.87467724852,14399.067588487726,20137.17924688344,110132.15181076745,42020.32875097276,49471.58439357715,64569.784137086375,142366.14726537085,108838.42640001242,7452.041778952644,149547.0446401965,16075748.178753903,44248.49882480992,14138.326100607137,124776.13321621885,23258.351605458698,70150.76690398477,30617.96391372929,123750.84465498057,88732.68820294326,34712.56027239001,210724.06411945276,118800.3280693367,131556.92116986858,138886.41892171736,111962.09297019157,128003.11498996356,148589.28826265273,112258.7397290468,19084.1688285019,25505.9046843205,29366.044220954205,125186.3674525272,407184.050018152
72909.36632099877,104864.70169390771,8291.406887250323,286276.8691858285,66665.44285239006,63526.57077099081,16850.717233293853,79894.97732953791,18897.291935136087,50393.64918478111,22095.663405184685,75969.37116818794,156998.3460581134,56629.70509293713,38944.72203417749,29128.831715871358,118665.64326145888,161253.41508735844,96897.37131086295,25739.213817226282,250792.68113103457,142002.0876892762,242796.9336415374,135870.2582755115,251848.4422243452,7204.059449816617,73986.80725754247,52896.06073745032,21956.96415391918,39033.664048451836,112585.46210497554,17954.556941869745,121394.5895973044,107526.18046363584,123224.00974072417,176365.84476079934,68538.17908873569,86688.36561900013,40890.40171795094,110319.13032843616,42822.65039420878,38992.701857172346,47618.18316125815,25582.753722449055,103999.4260267264,26586.334818436757,87152.94118948965,70352.39620212154,186254.7018842766,24609.9411326163,68389.5606998346,39302.689823039196,138314.46377798426,21434.90413731744,109479.46253279624,14585.505153469408,20028.07198744942,113137.11338723959,42390.0511104199,48990.489294350016,64639.58238824122,142646.70485522778,111153.53105367898,7590.759410300731,152011.86833220045,16113809.06376152,44526.485446732455,14120.240075357235,124605.37328524464,22756.24496210757,71125.47859117437,30785.547576131525,123830.5338444552,89238.9321118124,35176.76364072172,210757.45995327478,118873.78201572548,131690.86369399526,139042.5625475043,112000.36489159211,128179.97863237515,148973.9283243075,112277.16448154878,18958.67857097992,25678.9219598016,29347.42673193391,126321.48068018003,407191.39698608726
73414.70283561356,104321.81569976792,8392.757906661198,284569.9661601843,66988.26998304948,63438.218269680285,16632.297262091357,80278.84196136124,18751.26014447573,49996.70028331767,22240.033553376852,76126.24700983423,156901.48140436437,56876.32332061456,39007.57681759958,29137.701661171574,118226.38769731772,161348.48529694503,96288.75167334164,25637.269570157885,250793.3752599342,143011.44456289042,242886.90153803225,136462.10758847935,251845.09877707443,7144.463347393201,73146.77696366732,52793.31370360648,21959.996356810607,39355.084952014964,112755.05021515122,17874.23568993004,122420.63294985057,108537.6072347544,122766.88022615598,176491.47985542403,70124.1931390122,86976.14304920073,43320.62798036995,111011.69105366457,43746.085712940076,38581.29208225757,47876.602526763265,26799.090745509402,100665.85581132387,26773.411430346412,86385.4509989873,70156.22513012573,186596.79842726034,24800.059214690154,68827.73739777987,43197.06944521755,138069.2156604827,21792.209729222992,108765.35100086674,14900.51459459657,20636.935150457317,114610.8677076971,42599.19615115772,49104.64728573116,65983.50073396973,142589.33218115754,111249.87704349094,7570.018310273677,152606.89772922616,16094554.155563587,44681.53514792107,14200.485460557387,125397.76814158302,22808.76226533695,71741.74382634345,31321.015773646104,123816.23888205922,89157.73705734362,35592.80291843143,210960.1482295688,119188.88434620209,131737.21443061263,139624.06581937845,111998.05595683637,128151.08604407115,148869.59263979085,112272.3938998324,18315.069856582206,25705.77426512267,29159.898300570836,127244.71421638645,407187.4070634859
73022.539278275,103341.19893698355,8474.967421954963,280405.12687703845,66632.63304683237,62652.74185821875,16586.735740177923,80417.39358484549,18640.17772143841,49474.06412869879,21966.396209694285,75950.2259352093,157045.85240701222,56760.96378941736,38793.425059344554,29321.329942130214,116578.28689412035,161347.8233253271,96076.7017268719,25181.47681328556,250774.96135626052,143440.62135174335,242919.6121108542,134353.36225695757,251845.33245866315,7107.856044978023,73596.43917109845,52692.16319428981,21715.843657022153,39061.02686159749,112950.82046060971,17712.156325457796,122571.7521518488,109048.66987627117,123123.59949811875,176090.98472389617,70187.25253347022,87211.47774847722,45547.7972439448,111365.8659554775,43906.206083173194,39255.04924600878,47965.75129368975,27646.21768936393,100325.88694717025,26591.39638247455,83920.98786741345,70032.25095916705,184208.59836898078,24516.12253066333,68462.1875908192,45711.80680314383,134118.6484548042,21531.909947210446,108377.91150882715,15074.947769196107,21159.690022376275,113166.91233366629,42943.3643178966,49001.45930223496,65288.068683949125,142225.33740258907,111447.44006802686,7625.632747575257,149657.50661243597,16109082.318843564,43710.77131090622,14368.333340432206,126155.7460452709,22412.39617336055,72019.58899612691,30739.269805920314,123816.36221564718,87873.72555550018,35502.35773171141,211046.0444385023,119356.07681072972,131712.7902763213,139682.2397529406,111995.23357297333,128137.91125919907,148874.1520208035,112283.23477235292,19110.597816012865,25250.54582564012,28971.569218485867,125294.571521543,407208.906661779
72293.3207514201,102208.09843944323,8336.043763490059,275975.13029559643,62497.12999045665,59327.23408710646,16604.482990838056,80006.03063975074,18587.304991837867,48872.00291521116,21903.41855330975,75238.46508152025,157329.58385192015,53319.00543426595,38627.734116419604,28883.41505821666,114837.39655508069,161470.66833190582,96721.13839023872,24762.71500242728,250794.5096873023,142430.57206836302,242911.19048226782,131502.08316673787,251845.35874328474,6966.2424390919,73352.98550867761,52591.3224446782,21419.011745197273,38299.45790373189,112884.34008087506,17544.383520692656,123114.36164264104,104207.73332185575,123084.29936971713,177295.00104018638,69209.07796662487,82736.94070110825,44836.29436390523,111165.79346683153,43286.77881186939,39038.74999003923,47807.86107195334,26900.01468678287,99232.83183399294,26554.091978888355,82515.24266250555,69485.29733122994,180541.9935591772,24458.147412676833,68065.89922603554,44670.215164139125,131140.08628439996,21436.325489487805,106476.32492653967,15136.888496248524,20981.312777769326,111222.70529772415,42319.61223641783,48129.180481788106,62097.11570252677,141344.61267397186,111196.3593661502,7546.22109044796,146299.86140562734,16004315.523398545,44089.06891462927,13953.310804262608,125969.3810821231,22204.10687890674,71377.72512873591,30987.621175672564,123812.61740991854,87331.43932962208,35303.801203421215,210980.66616927658,119322.32590879641,131753.48034248105,140111.5375793549,112003.14164679917,128234.30462672099,149108.05743956682,112303.3277686762,20182.05525391808,25376.636600679172,28668.430419249373,122273.71226020306,407204.7509149956
72739.84164849356,102750.55096515483,8340.645184461982,278122.819296274,62719.58568650129,58738.05770669329,16898.084100706692,79966.61171895263,18617.09887688528,49172.30908579176,21487.23299714177,75550.39285428525,157327.45380278735,54319.4083055427,39437.5586939443,28455.38896836579,115090.16966936945,161375.91084867693,96520.29312165824,24995.400944235742,250795.10854956933,142561.23212077728,242867.72470085562,132002.04149845813,251844.67195551682,6833.851939592383,74409.30003394655,52591.51122622511,21515.77159072788,38194.57117990321,112767.25182639342,17633.666222581935,123364.93062127836,105821.9254878833,122760.32734461408,176517.26518535143,70102.54892362206,81952.60575078579,43837.84928126378,110741.49520695138,42942.84643897975,40141.36748306734,48321.357910621206,26464.445515248244,98288.1293992632,26469.4783688399,82794.06664063399,69736.46210196558,182795.3795024104,24664.68353828532,68420.63623527894,44560.895557838245,132402.62742375478,21540.25425117116,108218.28922976641,14644.455092709235,21137.85994361806,111757.38007999398,42616.311797768554,48060.153485038965,62375.771632183765,141577.5429838384,111454.28003385688,7605.471650619092,148447.99401668954,16091502.78124427,44205.99093770015,14212.045324120101,126043.75261894269,22343.491316669035,72746.55422601644,30877.693337984925,123784.83773955095,87672.31569015096,35779.959854702676,210897.05323323008,119256.01987600664,131694.6303812192,139828.2075395192,111974.65289823076,128246.65004830867,149116.87597262554,112306.39319706346,20154.088664428284,25287.430847904496,28887.919736315896,122404.18301720147,407183.16145806864
72733.83925141837,102750.07608256726,8338.960063832727,278878.897996425,62715.342325775644,58977.60143527988,16895.440237128307,80023.11181795478,18610.21008569186,49240.827314322,21446.702854649026,75544.78506294747,157313.95384331097,54342.20998952752,39412.63260848834,28449.06675037643,115089.95077526635,161372.70181139198,96566.04859801452,24983.53351783395,250792.90543428352,142551.71225705452,242869.7641065114,131963.98650384124,251844.48914829272,6828.9631523435155,74424.22515041652,52587.526386973244,21570.389472722803,38175.23180041412,112760.9041955606,17646.40203769972,123286.55825955672,105857.52879837167,122766.94266109602,176488.72940916748,70005.57112365344,82038.48590578898,43891.04050058335,110741.21921639894,42934.9686496578,40144.83852941647,48316.544684480235,26496.41857500114,98738.41665964524,26467.186975024757,82943.32315733394,69657.95032646376,182791.59888279994,24660.54664601335,68422.29602010427,44500.68662614116,131991.59753821266,21525.40303031695,108229.72716755609,14650.643803763896,21105.37589762418,111749.376235449,42618.66839456285,48149.72806034393,62437.654991816926,141517.56070114736,111452.72248279431,7604.007383913056,148560.776911458,16094922.651383212,44219.249374678,14224.413532625906,126011.6405011635,22319.13725686561,72687.07351922685,30877.946933056144,123782.72243763643,87538.60891532904,35776.35974297919,210895.4100662273,119242.15398045622,131693.86558756785,139821.27314596222,111973.67235357202,128240.39908681548,149114.3170852633,112305.43392419723,19922.48532745973,25268.262559623712,28881.76593839488,122509.09970564008,407192.2360509516
72414.20095456437,102459.40566163098,8187.964903667806,279606.9208421465,59096.58189622636,56457.79089025164,16791.417012525373,80174.18725790904,18496.27617371355,49202.69373805502,21225.567003455715,75720.96635804063,157874.9445916365,50604.81348320759,38489.79196837979,28448.807009911703,115738.60436164867,161649.83518286102,96842.79488823196,25334.42384371449,250793.62583489012,141958.62798335485,242888.3367976243,130836.48664983895,251874.02040226242,7029.899528320713,74663.87345811768,52587.526386973244,21690.46479726894,38112.1544553767,112893.50736543903,17696.95768912998,122985.8882493484,101203.98860662842,122353.0215835349,177874.43688362814,69282.6725891479,78512.86244249609,43064.91868365223,110951.2897976019,41767.65254725566,39802.46425427023,48251.504478086725,27206.707256243935,97981.23285740179,26227.09843945903,83607.40609563843,69537.50687092934,182110.40245847503,24497.58040813613,67900.67481056621,43257.14527771983,130858.68392707362,21488.684687096575,107666.331757679,14580.382472837939,21340.125580116455,108676.480217557,42275.371059485224,47929.16736768607,57831.187690606064,141319.10585208176,110691.45720618167,7538.915314905306,148190.03277661506,15963258.858858747,44127.79452167105,13936.694206227565,125619.16865240199,22254.01927461239,71711.07545611466,30843.257906104074,123799.67952108692,88292.7171974694,36000.0530040123,210925.58664946415,119374.61411779938,131756.3845602154,140204.427375228,111982.24080581349,128332.43682785222,149359.75650273266,112315.6909743861,20132.83706888773,25289.480653426355,28861.749543693262,121398.65362244946,407188.4998746843
72387.35899191782,103572.67931648277,8148.197816136531,284939.46073498524,60365.89425065886,57219.797047935994,16401.258422211096,80171.68293012472,18387.750060134204,49755.4514462479,21162.67750927677,75536.11957654155,157733.5376506085,51546.90926990605,39401.63096300047,28322.94022349108,117011.25537801665,161495.28862994336,96937.71892860402,25676.739206659833,250794.3532636619,141920.9128331662,242849.9352065188,132915.57520096103,251848.09969336406,7296.2367529784015,74572.20142137469,52486.211206591186,21957.76246331304,38436.785822571444,112792.6458980067,17926.68474191887,123187.10403192052,101829.76189639757,122078.05949760256,177368.9838018552,69123.42509448002,79306.82714890619,42564.63985317636,110238.29376096194,41740.17570936905,39174.99206151763,48181.60708082963,26172.63168023104,98084.83112216309,25637.03898657611,82384.0638248986,70419.1950277556,184623.3186554048,24232.135832539127,67951.80699427646,42058.57711526689,133764.84405686602,21475.44730797416,110274.84504714549,14194.277026020949,21077.457764940125,111610.38612211315,42553.8840976216,48397.22169969877,59360.54346957774,141452.52622530598,110598.13648024698,7429.659014055598,150165.44526107656,16088415.082550095,43196.14941718964,13956.316914990637,125394.48302244316,22737.259408255104,71849.66561602568,30520.66684936007,123803.77388728366,89416.07488301789,35936.84808395139,210848.01241108647,119197.8125417539,131715.75322169322,139855.04635295665,111967.19565854833,128282.20240115354,149185.25495530028,112310.30688274323,18793.725261689044,25616.02205100273,29251.36006960311,123088.06926572334,407161.6978481727
72402.10791084879,103762.95705956774,8086.669864781214,283927.01343293267,60392.67537193694,56574.45951215091,16511.11086060809,79680.21297199983,18404.55028406996,49718.51921981228,21510.823941668168,75252.78615339038,157939.99481233544,51729.35278556792,38814.90627342072,28091.069561364216,116696.18718012837,161672.78298518975,97266.85903604387,25540.830537408605,250794.73838149454,141399.40751180536,242841.42420520834,133388.28377891076,251874.43771624545,7294.864259963283,74142.282129694,52179.31001528904,21816.270774630742,37974.872582871685,112748.75103870156,17895.31162898331,122159.01724545508,101650.95852764588,122382.46089080138,177374.61877556727,68124.73205552541,79269.58273292921,42854.6681928668,110061.96552424565,42635.07175272968,38370.20321498784,48165.48321013112,26021.965660321406,99491.85945859239,25941.812688940532,85175.74380207686,70289.98098325096,183270.2456311483,24404.02589465357,68008.58531591862,41884.47330405349,134288.33301751927,21647.873709392818,110498.59150970016,14105.008010475112,20964.546646549694,111572.42896201662,41969.03583811979,48340.52710899015,59084.140097065305,140951.664728433,110928.9866005817,7458.770918903784,149096.97978810448,16052608.317077331,43853.59555660959,13820.82140694256,125386.56879679575,22548.430980833855,70734.9051467949,30731.423325602194,123811.50144895131,89120.16811826736,35756.73985879061,210851.21982656405,119095.14954494084,131787.04598699184,139355.4442756739,111977.70473393454,128333.16396810126,149343.49926879953,112325.9967975707,18405.529951438726,25235.85854088172,29245.0816824647,123679.40645600788,407182.53734035575
73161.32401198953,104442.7246686511,8244.184283828065,285453.1904574376,59069.68118287928,55434.26905111872,16886.430838191845,80280.53410563884,18652.649904442405,50114.207632508675,21208.108269280187,75357.65610212985,157852.19637972722,50500.42132493004,39349.88546419404,28190.298551625823,117528.50771772822,161520.7171431969,96770.02859200566,25763.75281716106,250795.1131438826,142241.88677928207,242880.43157369594,136268.89430838695,251848.22873385515,7304.0771541628155,73842.39631866022,51268.291711576734,21860.98922503017,37829.907400842276,112841.70175561302,17984.876349451264,122832.27813028905,101062.8142954212,122433.17964730944,176740.24811653368,70019.16440916416,77331.72243763626,45891.939059070595,110203.74774456976,42833.299077329495,36990.736505410256,48172.95753463966,25904.744593855463,100960.09579286193,26025.525977567115,85058.58081702553,70122.27928203726,186131.68899751786,24680.95870997315,68791.0986708453,46080.42060376589,138215.9207163392,21561.187726394437,111851.7062994903,14888.116628534473,21027.242054713948,114680.82017164158,41459.119077641524,48640.045115958914,57632.75888917943,141202.2090257633,110728.06970748372,7465.01406100876,152380.6137028233,16136934.35681169,44576.34006677234,14419.273607466614,126073.72502503358,22610.746952907073,71776.1178845312,31064.012508748165,123812.82550517409,89565.40472413827,36256.13901180059,210904.24079840424,119145.68181903404,131762.19683283166,139082.0606593471,111987.7876765011,128322.87767516293,149276.08712167127,112325.8916234493,18049.14697994691,25499.72531778763,29443.25861638596,126747.90652051396,407181.8822151209
73266.94804352151,103956.97695632334,8247.77455031236,283499.1598614363,59696.24777341047,55176.98874403356,16852.04023611949,79968.55652942347,18642.836966785748,49900.55077710967,21601.993266483583,75324.88255953154,158101.36197189012,51048.547686290774,39269.55341262378,28411.09734742703,118846.75078622207,161885.93071269098,96699.38988939632,26023.693103188776,250805.0403896137,142546.44857421613,242867.17487714262,136453.76120944123,251844.883655889,7244.126534295555,72959.47258697369,50738.95455685902,21852.24530272708,38102.780680522745,112933.65690455734,17908.347516760823,123163.98338454694,102095.0500988264,122751.36202967365,177844.9195414051,69894.68730526252,77222.27026301998,45756.985820180635,110370.14008532483,42313.16845822554,36095.44149903477,47989.55278997282,27070.50091986485,102412.76283007917,25998.317056366504,86320.17367912857,70555.06834218597,186715.82773556688,24688.12865973394,68653.39769286202,45535.715877664334,138318.09738030873,21795.700978760986,111491.53451778858,14494.689895119593,21733.40873005827,114264.54739283532,41180.29784734938,49057.16635391763,59606.01528849803,141841.89056921765,111445.46744453404,7557.806437327374,152221.25920590543,16143231.224783678,44425.677665215924,14473.269677944654,125731.71134129049,22746.328318050124,71983.94564135751,30980.110517378533,123817.5611131907,89929.28814612114,36575.736589690925,210982.87421074865,119447.92477451437,131898.5943074872,139789.92185272166,112003.20690150859,128445.78089916844,149611.4678356796,112340.15125811749,18305.965391725007,25319.3629516009,29355.644033251003,126918.55669977034,407190.098577138
73180.63831890356,103929.63616818075,8235.431431750098,283114.34033393336,59011.165799530376,54402.152771697336,16943.08785036441,79744.87198870284,18864.075382394418,49945.94006272147,21967.053759534123,75254.8698079738,158346.3811225467,50458.2203602003,39399.636610991016,28020.550546393104,116995.74463692388,162097.13739452153,97070.43915281474,25882.864632463494,250805.75451568555,141734.73937763573,242873.52540350286,137495.17651004047,251874.4108157253,7140.352227149436,72584.43096897239,51754.042002921015,21682.882821733863,37967.58243937931,113067.8433105876,17918.83983126954,122710.2377783872,101269.6520227326,122719.10394383255,178293.77479907975,69827.38856412884,76476.17025311268,45949.50835654033,110312.15281017458,40445.014033086816,35645.714386393876,48209.77657820407,27041.76580403506,103748.77839830598,25902.224205976963,86624.56930547104,69705.51586936066,188071.0291388091,24537.656621032056,68798.39349916785,45876.82505784015,139400.93376906822,21769.904524882517,111963.01749442106,14573.066326356353,21629.967041406835,113502.21461287497,40127.579438880806,49109.0088696172,58775.90895787504,141280.77397451884,110943.25020579806,7455.8548898869285,153102.61635292735,16044324.995804261,44821.68157048222,14401.164583915313,125301.21803273477,22372.44694574815,70974.73048169729,31062.940209233297,123795.9393773301,90406.31974146937,35956.345608712036,211014.87228731313,119576.88889560194,131951.60512761847,140210.49728865945,112003.43789981949,128502.89236355048,149693.48990505445,112348.8117529557,17598.94108977626,25694.686511398668,29380.6040474818,127900.6931537254,407209.11438168015
73679.5803946667,104863.15799568189,8267.356539222881,287149.68443083897,61645.06025379843,56921.505078719616,17250.0213308646,79618.11953977124,19056.54397224088,50476.313543338525,21960.233159054602,75809.00522551948,158647.76355460787,52976.472895384315,39926.00325162463,28110.115274951877,118640.01399872122,162213.30968862568,96946.2077183713,26451.097022903825,250806.57291964043,142095.67996784858,242821.00142921787,139061.4681998681,251848.3004826972,7301.3261283062475,72223.38024126214,52458.24528409647,21957.981355650907,38836.6308127627,113085.4298549023,18085.689868617214,123840.69242401975,103768.89250540023,123051.06218652378,179177.31884401338,69997.71335532793,79527.12139182322,43147.721661051015,110166.11414287373,40588.02661291537,36858.05380964716,47998.99716119335,26677.60546576249,103609.61513470452,26105.8697514576,86446.75956395433,70913.91450871441,189554.97371705525,24595.161636555604,69318.97598644163,43027.68918483722,141570.63289002667,21961.21212901132,113246.76646854698,14690.09138203272,21568.13361807079,114850.18185192494,40629.588268478874,49824.20797601519,60415.56822765588,141605.55162807574,111418.53956967051,7540.926475664905,154590.09209740028,16114763.65165329,45416.96143652209,14482.068338941192,125391.77855163299,22997.867932794434,72234.79064289414,31467.479147567647,123813.03639200717,91249.54344155222,36402.79610671307,210892.10741840428,119679.00246985938,132010.8047488778,140837.30302645348,112021.18374598952,128491.97421776323,149678.85372788244,112346.65853681712,16719.365613997503,25921.010299226662,29619.381807270365,129571.42777341563,407190.58608712105
73525.62852697974,103916.03140171629,8337.45027359794,279704.89489788143,61668.85777923751,58005.35913225657,17448.30328325044,79488.51215283967,19180.539777097834,49317.529990115174,21799.966527991764,75562.9950035589,159274.78453213017,53076.82051942257,39973.561722721286,27761.85793066194,115140.27119427343,162819.7912952036,96862.912987459,25764.1336104975,250797.37778676298,142043.87018553037,242879.4350204802,134725.89623676776,251816.08271217896,7040.009870994126,72225.52779225798,52454.193270455355,21799.492269361588,38163.65146102496,113233.88401596139,17696.02240484513,124698.93163204457,104334.0761905248,123258.21962279444,181247.6764926554,68993.69453838305,79659.7091319939,44748.706909314555,110960.64413905381,40231.856887600225,35935.803913957774,48640.35967149679,26478.86904334673,103983.76911242469,25910.8822603828,85877.85014379676,70227.24333628174,182851.07691784293,24395.475920929668,69497.20139900118,44679.31619763673,136527.2248954462,21945.200294685877,108624.0967525966,14487.531238807462,21670.715529849993,116601.92486555364,40455.684365492976,49333.33944790209,60641.10411062758,141398.30646866778,111415.37903385777,7502.558039389716,148073.64045474934,15966608.143353216,45727.47228872009,14322.359230599386,125452.90967261726,22692.874296926297,72904.15865823849,31522.070104580027,123812.43479097352,89749.31336437364,35998.087252204925,211075.44831888328,120202.22509724188,132232.36579573358,142651.67843906398,112054.41718329501,128605.80603857155,150022.7375165677,112348.6610771809,19053.149760886798,26014.433824450636,29096.94833387722,125566.32768781364,407200.5364616396
72801.83755936484,102979.99445460043,8340.010272618465,279985.4312971926,61659.47691437565,57418.42216937636,17431.33156757212,79615.716135166,19155.158572257,49280.41091258054,21124.891184912096,74820.11138319656,159199.68060688922,52935.490688086145,40615.081019559475,27750.884205298586,115611.13697850256,162698.26647143695,96971.13545676999,25686.807429257467,250810.53754573636,142008.78604664913,242849.9075621494,135227.00640994462,251845.46619388266,7072.1309561025855,72791.1768148263,52146.13307133954,21554.630187823797,37749.457536992784,113197.56392281706,17721.286052494896,124367.54512396171,105038.69534848676,123023.52157708319,180298.46088893805,69120.64443803494,79660.93894558467,44080.1066074561,110561.64266506789,39903.25979252462,35423.24505664005,48852.17624684336,27242.997146238104,103455.896531961,25963.06193814048,86790.62912744067,69455.68929597168,183622.74050594534,24392.244923466962,69004.07453731263,44139.43388428983,137311.72866206488,21604.423161166294,109440.48493854675,14356.660704146474,21614.68613910271,116641.84518706899,40276.81285030925,49165.19110624037,60777.25304894635,141443.21584544698,111311.50300542402,7517.482858766014,148867.02938478434,16030177.994903132,45900.14359956909,14286.645128239905,125433.46750471882,22414.242755481788,72742.74789212803,31442.2120128988,123807.55849700168,89194.9819924922,36011.25761108134,210983.0876199217,120095.21395510044,132114.63424546708,142226.80455830035,112050.25686588448,128502.72040382247,149842.74828492774,112328.082732924,18636.875938394784,25783.89742981175,28985.853616959874,125798.32361681633,407197.4500377979
72436.0851687677,100191.83561237634,8221.590206013103,273651.8318145162,60038.210317984456,55398.704812347634,17309.921040106023,80000.31669497635,19098.0838739431,48411.891671341335,21293.563777823103,74773.43665958676,157220.1279599136,51472.05238404933,39458.047430068575,27589.7275342652,113219.45877182011,163850.59966545802,96718.24085535281,25246.525218615683,250793.06976649133,142456.49607714594,242929.95570655135,133823.748175312,251845.90942526824,6805.688060584411,72034.88643949211,50638.88498285938,20846.96658299883,37746.294287607496,113396.66809378273,17396.47015109886,124475.94732638581,102041.43590754186,123785.4672086067,180162.05658786083,68486.78201966287,78058.7641895739,43087.59525956412,111055.3046380964,39954.688155618845,35251.42352443898,48656.283999616346,26758.55920393979,103680.11347452941,25723.30900880178,87185.45275863624,66911.14805264681,181004.98084929312,24597.99825867015,68844.91564511215,43473.50453767022,136522.1374640959,21625.414728754822,107867.45938428951,14522.73231867159,21208.841919041246,114005.60497893041,39676.69526456004,48135.53998566041,59996.90644058885,141131.763080689,111288.15571380145,7469.682312316995,147143.16602369357,16000758.384846643,45576.07962059904,14126.878536089309,126026.34325090253,21803.727069246514,72470.97910655463,31215.566142222608,123804.68855026171,87780.75713155708,35524.82096599221,211245.400691115,120357.85639455494,132421.28074156705,143224.04697091438,111935.83777304673,128625.96783983489,150158.805723261,112346.59766195534,19973.48367122937,25685.506500492247,28415.949701458063,124395.26308352593,407219.86805316847
72094.359979126,100679.58984484414,8348.9518345237,267986.9675382883,61339.225201373534,57155.180791805986,17329.259421297822,79735.65310801419,19233.807040483705,47902.12549263642,22195.84192372186,75234.24106161979,156843.5783153587,52214.32356702691,40008.04069255849,27519.143688054985,111713.35032040699,163942.77932218136,96568.80967420425,24934.04132355261,250793.82994904407,142682.65711946794,243015.82314348774,131400.62550993916,251845.13280496415,6802.358991175359,72164.33242143308,50946.62365105635,21041.210174772812,37511.42056222439,113630.04622209692,17179.39205141712,125484.607020525,103919.23689248186,123419.01370595103,181029.88922890858,68723.20874388475,79130.24107575501,44391.403909412904,110984.39139081756,39222.47449291454,36847.615113112064,48521.91043510192,27090.263892657757,103773.14603840467,25736.84209851061,86257.85433946074,68091.24738227577,178179.72125802847,24660.88167458102,68704.94051950486,44770.820173406915,132994.71233495307,21528.48890610169,107044.0836681524,14394.1527177884,21497.03393310086,115580.52667720556,39955.02764341399,48315.92302787124,62048.23534277485,141229.6241319786,112051.95399045736,7549.579608004361,144690.42269726214,16073604.843148137,45973.390336922515,14416.49531464986,126392.15058626322,21915.76126132093,73130.97704259407,31145.417860191177,123815.85196874116,86881.41770275116,35227.78538907824,211418.0918098805,120637.52240916238,132396.78564722152,143242.33173894163,111898.54181960113,128582.95392388942,149965.1320577994,112334.82047982665,21195.521514466323,26424.51350679183,28155.356401920304,122392.62012966393,407228.8809744562
